X,Y,OBJECTID,Type,Name_Full,Name_Line1,Name_Line2,STATUS,ODE_Institution_ID,ODE_ELD_License_No,DHS_OHA_Alt_ID,Site_Address_Line1,Site_Address_Line2,Site_City,Site_State,Site_Zipcode,Site_Zipcode_Plus4,Mail_Address_Line1,Mail_Address_Line2,Mail_City,Mail_State,Mail_Zipcode,Mail_Zipcode_Plus4,Phone,Phone_Fax,Email,Website,Parent_Institution_Name,Grade_Lowest_NS12,Grade_Highest_NS12,Beginning_Age_In_Months,End_Age_In_Years,Early_Learning_HUB_Name,County_Name,County_FIPS_Code,DHS_CW_District_Number,FlashAlert_Region,SBHC_Name,JoinId,POINT_X,POINT_Y,cSteward,effDate,Review_Date,Review_Staff_Name,Review_Method
-13688519.4071,5610986.1864,6376,Certified Family Child Care,Sara's Daycare,Sara's Daycare,,Active,,CF504144,,4721 Gray Ave NE,,Salem,OR,97301,5226,4721 Gray Ave NE,,Salem,OR,97301,5226,971-720-6131,,saracavazos21@gmail.com,,,,,1,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CF504144,-122.966062004,44.933040186,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13689172.1967,5611230.7544,6377,Certified Family Child Care,Small Space,Small Space,,Active,,CF504212,,495 Alexander St NE,,Salem,OR,97301,5050,495 Alexander St NE,,Salem,OR,97301,5050,971-240-2877,,lupitarosales468@gmail.com,,,,,,,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CF504212,-122.971926112,44.9345954870001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13696885.415,5610984.0962,6378,Certified Family Child Care,Sunny Days Preschool,Sunny Days Preschool,,Active,,CF504165,,475 Mission St SE,,Salem,OR,97302,6216,475 Mission St SE,,Salem,OR,97302,6216,111-111-1111,,,,,,,36,5,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CF504165,-123.041215131,44.933026893,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13692852.3708,5616557.6201,6379,Certified Family Child Care,Theresa Briggs,Theresa Briggs,,Temporary,,CF504255,,2504 Rose Garden St NE Apt 141,,Salem,OR,97301,0877,2504 Rose Garden St NE Apt 141,,Salem,OR,97301,0877,971-407-6137,,briggstheresa@gmail.com,,,,,1,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CF504255,-123.004985679,44.9684606070001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13668961.395,5592347.4952,6380,Certified Family Child Care,Tiny Hands Specialized Child Care,Tiny Hands Specialized Child Care,,Active,,CF504195,,451 Hobson St,,Stayton,OR,97383,1481,39713 Metz Dr SE,,Stayton,OR,97383,1481,503-767-2679,,,,,,,1,13,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CF504195,-122.790369392,44.8143857150001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13695874.3733,5620074.5407,6381,Certified Family Child Care,TOTally Kids Day Care LLC,TOTally Kids Day Care LLC,,Active,,CF503780,,514 Juedes Ave N,,Keizer,OR,97303,,5434 River Rd N #198,,Keizer,OR,97303,,503-798-3242,,ddescobar1@msn.com,,,,,3,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CF503780,-123.032132789,44.9908081950001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13690764.0877,5613001.6985,6382,Certified Family Child Care,Twinkle Stars Daycare LLC,Twinkle Stars Daycare LLC,,Active,,CF503763,,1282 38th Ave NE,,Salem,OR,97301,1844,1282 38th Ave NE,,Salem,OR,97301,1844,503-871-2237,,rslba_mrtnz@yahoo.com,,,,,1,6,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CF503763,-122.986226313,44.945856339,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,cadastral
-13689436.6545,5615089.591,6383,Certified Family Child Care,Victoria's Daycare,Victoria's Daycare,,Active,,CF504126,,4464 Rodeo DR NE,,Salem,OR,97305,,4464 Rodeo DR NE,,Salem,OR,97305,,503-884-3151,,gonzalezvictoria324@gmail.com,,,,,1,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CF504126,-122.974301777,44.959129725,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13678069.2606,5596470.0069,6384,Certified Family Child Care,Woodland Friend's Daycare,Woodland Friend's Daycare,,Active,,CF503869,,710 Main St,,Aumsville,OR,97325,9021,620 N 5th St,,Aumsville,OR,97325,,503-428-3060,,woodlandfriendsdaycare@gmail.com,,,,,24,6,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CF503869,-122.87218674,44.8406508200001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13667574.5477,5623463.4191,6385,Child Care Center,Circle of Friends Daycare Inc,Circle of Friends Daycare Inc,,Active,,CC504101,,425 N Church St,,Silverton,OR,97381,1276,PO Box 1671,,Silverton,OR,97381,,503-873-6341,,circleoffriends123@yahoo.com,,,,,60,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504101,-122.77791113,45.0123339240001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13695230.0338,5614199.6796,6386,Child Care Center,Early Start Preschool and Childcare Center,Early Start Preschool and Childcare Center,,Temporary,,CC504329,,1595 Cottage St NE,,Salem,OR,97301,,2991 Chester Ave NE,,Salem,OR,97301,,503-999-6554,,halvarez783@gmail.com,,,,,12,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504329,-123.026344589,44.953472655,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,"google maps, fb photos"
-13695666.1288,5606149.5958,6387,Child Care Center,Family Building Blocks - Jan's Place,Family Building Blocks - Jan's Place,,Active,,CC504185,,3674 12th St SE,,Salem,OR,97302,3459,2425 Lancaster Dr NE,,Salem,OR,97305,,858-248-6281,,adouglas@familybuildingblocks.org,,,,,1,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504185,-123.030262097,44.9022738090001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,"google maps, web search"
-13667878.1762,5590654.2308,6388,Child Care Center,Family Building Blocks - Stayton,Family Building Blocks - Stayton,,Active,,CC503943,,1351 E Santiam St,,Stayton,OR,97383,2162,2425 Lancaster Dr NE,,Salem,OR,97306,,503-769-1120,,adouglas@familybuildingblocks.org,,,,,1,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC503943,-122.780638672,44.803594221,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,cadastral
-13689085.9924,5611464.2751,6389,Child Care Center,Family YMCA of Marion & Polk Counties-Auburn,Family YMCA of Marion & Polk Counties-Auburn,,Active,,CC504112,,4612 Auburn Rd NE,,Salem,OR,97301,,685 Court St,,Salem,OR,97301,,503-399-3128,,blemon@theyonline.org,,,,,60,13,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504112,-122.971151726,44.9360804950001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13692079.6553,5616033.782,6390,Child Care Center,Family YMCA of Marion and Polk Counties - Washington,Family YMCA of Marion and Polk Counties - Washington,,Active,,CC504109,,3165 Lansing Ave NE,,Salem,OR,97301,8639,685 Court St NE,,Salem,OR,97301,,503-399-3193,,mfairman@theyonline.org,,,,,60,13,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504109,-122.998044257,44.9651312340001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13697644.1845,5605171.0524,6391,Child Care Center,Family YMCA of Marion and Polk Counties - Wright,Family YMCA of Marion and Polk Counties - Wright,,Active,,CC503991,,4060 Lone Oak Rd SE,,Salem,OR,97302,5748,544 Ferry St SE,,Salem,OR,97305,,503-399-3198,,dgalvan@theyonline.org,,,,,60,10,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC503991,-123.048031274,44.8960471240001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13685997.7147,5596819.3343,6392,Child Care Center,From Cradle to Crayons - Aldersgate Location,From Cradle to Crayons - Aldersgate Location,,Active,,CC504028,,7790 Marion Rd SE,,Turner,OR,97392,9812,7790 Marion Rd SE,,Turner,OR,97392,9812,503-400-9824,,info@fromcradletocrayons.com,,,,,60,11,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504028,-122.943409255,44.8428758840001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,cadastral
-13697920.6788,5606653.8241,6393,Child Care Center,KCE Champions @ Salem Heights,KCE Champions @ Salem Heights,,Active,,CC503993,,3495 Liberty Rd S,,Salem,OR,97302,4606,600 NE Holladay St Ste 1400,,Portland,OR,97232,,971-347-8958,,nayeli.samaniego@discoverchampions.com,,,,,60,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC503993,-123.050515064,44.9054820600001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13698769.4231,5607769.4964,6394,Child Care Center,KCE Champions LLC @ Candalaria Elementary School,KCE Champions LLC @ Candalaria Elementary School,,Active,,CC504045,,935 Hansen Ave S,,Salem,OR,97302,5921,935 Hansen Ave S,,Salem,OR,97302,5921,971-347-8958,,nayeli.samaniego@discoverchampions.com,,,,,60,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504045,-123.058139464,44.9125801070001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13685883.8547,5622599.0748,6395,Child Care Center,KCE Champions LLC @ Valley Inquiry Charter,KCE Champions LLC @ Valley Inquiry Charter,,Active,,CC504046,,5774 Hazelgreen Rd NE,,Salem,OR,97305,9576,5005 Meadows Rd Ste 200,,Lake Oswego,OR,97035,,971-347-8958,,nayeli.samaniego@discoverchampions.com,,,,,60,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504046,-122.942386434,45.006844486,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13695530.9874,5620976.5271,6396,Child Care Center,MWVCAA Head Start - Chemawa RD,MWVCAA Head Start - Chemawa RD,,Active,,CC501631,,170 Chemawa Rd N,,Keizer,OR,97303,,2475 Center St NE,,Salem,OR,97301,,503-581-1152,,mayra.corona@mwvcaa.org,,,,,36,5,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC501631,-123.029048101,44.9965382890001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13687294.4506,5629306.3537,6397,Child Care Center,OCDC Brooks Early Childhood Care & Education Center,OCDC Brooks Early Childhood Care & Education Center,,Active,,CC503444,,5035 Rockdale St NE,,Brooks,OR,97305,,PO Box 263,,Woodburn,OR,97071,,503-981-3001,,,,,,,1,5,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC503444,-122.955058032,45.049428515,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13699888.5992,5608062.2107,6398,Child Care Center,Precious Cargo Preschool & Childcare - River Rd S,Precious Cargo Preschool & Childcare - River Rd S,,Active,,CC504153,,2955 River Rd S,,Salem,OR,97302,9754,2955 River Rd S,,Salem,OR,97302,9754,503-362-2676,,hschones@gmail.com,,,,,1,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504153,-123.068193194,44.9144422470001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13696028.35,5620235.1463,6399,Child Care Center,Precious Cargo Preschool & Childcare Keizer,Precious Cargo Preschool & Childcare Keizer,,Active,,CC503975,,596 Evans Ave N,,Keizer,OR,97303,5438,596 Evans Ave N,,Keizer,OR,97303,5438,541-990-8328,,hschones@gmail.com,,,,,1,12,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC503975,-123.033515985,44.991828524,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13692506.8712,5603001.5565,6400,Child Care Center,Ridge Child Development Center,Ridge Child Development Center,,Active,,CC504136,,2990 Boone Rd SE,,Salem,OR,97306,9399,2990 Boone Rd SE,,Salem,OR,97306,9399,503-951-5311,,kueblerelc@gmail.com,,,,,1,7,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504136,-123.001882003,44.8822397440001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13696044.6432,5612144.3778,6401,Child Care Center,Salem Family YMCA Preschool,Salem Family YMCA Preschool,,Active,,CC002233,,685 Court St NE,,Salem,OR,97301,3844,PO Box 110,,Salem,OR,97308,,503-581-9622,,aflores@theyonline.org,,,,,36,5,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC002233,-123.03366235,44.940405194,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13693602.4271,5614440.6583,6402,Child Care Center,Salem Montessori School,Salem Montessori School,,Active,,CC503890,,2140 16th St NE,,Salem,OR,97301,,2140 16th St NE,,Salem,OR,97301,,971-332-5615,,salemmontessorischool@yahoo.com,,,,,30,5,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC503890,-123.011723549,44.955004585,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13665882.7572,5656191.9508,6403,Child Care Center,Stepping Stones Early Learning Center,Stepping Stones Early Learning Center,,Active,,CC504265,,20687 Highway 99E NE,,Aurora,OR,97002,9265,PO Box 175,,Aurora,OR,97002,,503-592-7838,,director@steppingstonesearlylearningcenter.org,,,,,18,5,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504265,-122.762713518,45.2198052200001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,"google maps, cadastral"
-13663668.3759,5632767.0729,6404,Child Care Center,Sweet Pea Learning Center,Sweet Pea Learning Center,,Active,,CC504263,,15534 E Marquam Rd NE,,Mount Angel,OR,97362,9715,625 S Main St,,Mount Angel,OR,97362,,503-884-5023,,alicia@sweetpealearningcenter.com,,,,,1,5,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC504263,-122.742821392,45.071387981,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13694655.7575,5612616.354,6405,Child Care Center,The Early Learning Center,The Early Learning Center,,Active,,CC052228,,765 14th St NE,,Salem,OR,97301,2611,765 14th St NE,,Salem,OR,97301,2611,503-391-4964,,earlylearningcenter@yahoo.com,,,,,1,6,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC052228,-123.021185777,44.943406248,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13695820.9649,5609620.4187,6406,Child Care Center,Wilbur Head Start EHS,Wilbur Head Start EHS,,Active,,CC501205,,1154 Wilbur St SE,,Salem,OR,97302,2937,625 Hawthorne Ave SE Ste 100,,Salem,OR,97301,,503-931-2721,,kristin.hittner@mvcaa.org,,,,,12,3,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC501205,-123.031653013,44.924353974,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
-13696113.9383,5620025.9616,6407,Child Care Center,YMCA Cummings Elementary School,YMCA Cummings Elementary School,,Active,,CC001653,,613 Cummings Ln N,,Keizer,OR,97303,,544 Ferry St SE,,Salem,OR,97301,,503-399-3141,,dgalvan@theyonline.org,,,,,60,10,"Marion & Polk Early Learning Hub, Inc.",MARION,,,"Portland - Longview to Salem, Astoria to The Dalles",,CC001653,-123.034284838,44.9904995680001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,conor flannigan,google maps
